Images,Age
augment/rotate/002328.jpg,29
augment/skew_tb/000187.jpg,5
augment/zoom/002682.jpg,29
augment/zoom/002951.jpg,49
augment/flip/001290.jpg,32
augment/skew_corner/004030.jpg,23
augment/rotate90/002433.jpg,51
augment/rotate/000063.jpg,34
augment/train/000228.jpg,60
augment/shear/003488.jpg,52
augment/distort/001929.jpg,2
augment/skew_tb/003026.jpg,24
augment/distort/002214.jpg,3
augment/flip/000091.jpg,24
augment/train/002263.jpg,21
augment/rotate90/000974.jpg,33
augment/zoom/003801.jpg,26
augment/skew_corner/001542.jpg,19
augment/skew_tb/002850.jpg,22
augment/train/002744.jpg,37
augment/skew_tb/001140.jpg,27
augment/shear/001776.jpg,29
augment/skew_tilt/003534.jpg,19
augment/rotate/001490.jpg,36
augment/skew_tb/001878.jpg,55
augment/skew_corner/002102.jpg,27
augment/skew_corner/000812.jpg,39
augment/zoom/001369.jpg,29
augment/skew_tb/002717.jpg,34
augment/rotate90/001379.jpg,44
augment/train/000031.jpg,23
augment/flip/001559.jpg,15
augment/skew_tb/001907.jpg,34
augment/rotate/001006.jpg,26
augment/shear/001348.jpg,55
augment/skew_tilt/002693.jpg,11
augment/flip/002218.jpg,19
augment/distort/000449.jpg,36
augment/flip/000951.jpg,80
augment/rotate/001827.jpg,20
augment/distort/000170.jpg,24
augment/rotate90/003573.jpg,9
augment/rotate90/000504.jpg,27
augment/shear/003413.jpg,20
augment/rotate/002219.jpg,17
augment/skew_tb/000464.jpg,29
augment/skew_corner/003226.jpg,30
augment/rotate/002462.jpg,32
augment/skew_tb/003343.jpg,47
augment/flip/000935.jpg,26
augment/train/003428.jpg,19
augment/rotate90/001674.jpg,16
augment/zoom/003952.jpg,28
augment/zoom/000005.jpg,21
augment/flip/001861.jpg,40
augment/rotate90/002505.jpg,39
augment/skew_tilt/000252.jpg,37
augment/rotate90/003974.jpg,54
augment/skew_corner/003261.jpg,18
augment/skew_tilt/001634.jpg,29
augment/distort/001111.jpg,10
augment/rotate/000356.jpg,29
augment/rotate/002242.jpg,24
augment/skew_corner/003330.jpg,52
augment/rotate90/001361.jpg,63
augment/flip/002711.jpg,56
augment/skew_tilt/002673.jpg,57
augment/rotate/000396.jpg,4
augment/zoom/002438.jpg,35
augment/train/000942.jpg,22
augment/rotate/001090.jpg,35
augment/rotate90/001990.jpg,27
augment/flip/001674.jpg,16
augment/skew_tilt/002313.jpg,37
augment/rotate/003169.jpg,25
augment/skew_corner/000963.jpg,19
augment/skew_corner/002265.jpg,19
augment/distort/001090.jpg,35
augment/skew_corner/002264.jpg,22
augment/shear/002031.jpg,54
augment/skew_tb/000693.jpg,33
augment/flip/001891.jpg,19
augment/flip/003912.jpg,28
augment/zoom/003498.jpg,34
augment/skew_corner/003199.jpg,28
augment/skew_tilt/002679.jpg,43
augment/distort/000084.jpg,54
augment/skew_corner/003769.jpg,36
augment/zoom/001013.jpg,21
augment/rotate90/001389.jpg,3
augment/rotate/002446.jpg,54
augment/skew_tb/000868.jpg,27
augment/shear/003109.jpg,37
augment/skew_tilt/001739.jpg,29
augment/rotate/003109.jpg,37
augment/rotate/002581.jpg,47
augment/skew_tilt/000234.jpg,35
augment/skew_corner/002833.jpg,57
augment/rotate90/001785.jpg,51
augment/skew_tb/000719.jpg,23
augment/flip/003113.jpg,19
augment/distort/000441.jpg,54
augment/skew_tb/003137.jpg,2
augment/flip/001139.jpg,17
augment/skew_tb/002449.jpg,60
augment/skew_tilt/003800.jpg,27
augment/skew_tilt/001878.jpg,55
augment/zoom/001365.jpg,32
augment/zoom/002760.jpg,29
augment/skew_corner/003464.jpg,29
augment/skew_tb/000971.jpg,20
augment/skew_tb/000461.jpg,68
augment/train/001149.jpg,19
augment/skew_corner/002304.jpg,30
augment/rotate90/000641.jpg,22
augment/distort/000004.jpg,18
augment/rotate90/003642.jpg,41
augment/rotate90/002645.jpg,12
augment/skew_corner/002313.jpg,37
augment/skew_tb/003476.jpg,46
augment/skew_tilt/003784.jpg,20
augment/distort/003958.jpg,20
augment/shear/002664.jpg,19
augment/skew_corner/003800.jpg,27
augment/rotate90/001045.jpg,42
augment/skew_corner/003518.jpg,25
augment/distort/001066.jpg,25
augment/shear/000151.jpg,1
augment/distort/003844.jpg,27
augment/flip/002427.jpg,38
augment/rotate90/003344.jpg,29
augment/flip/000169.jpg,26
augment/flip/001844.jpg,49
augment/rotate/000490.jpg,26
augment/distort/002783.jpg,20
augment/train/000619.jpg,19
augment/skew_corner/003756.jpg,29
augment/flip/000834.jpg,4
augment/distort/003750.jpg,33
augment/skew_corner/000494.jpg,36
augment/distort/003313.jpg,28
augment/flip/002531.jpg,9
augment/zoom/004033.jpg,28
augment/train/003629.jpg,24
augment/train/000195.jpg,25
augment/rotate/000394.jpg,26
augment/zoom/000401.jpg,17
